uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000458236400014,Complete Genome Sequence of Saccharospirillum mangrovi HK-33(T) Sheds Light on the Ecological Role of a Bacterium in Mangrove Sediment Environment,CURRENT MICROBIOLOGY,2,76,231-236,FEB,2019,"Zhang, Weiyan | Zhou, Xuezhen | Yuan, Ye | Liu, Biyin | Epstein, Slava S. | He, Shan",,10.1007/s00284-018-1600-3,NA,HK8JT,0343-8651,NA,sediment,terrestrial
WOS:000319179100013,STUDY ON SPECIES AND SOURCES OF PARTICULATE ORGANIC PHOSPHORUS IN THREE LARGE EUTROPHIC LAKES OF CHINA USING P-31-NMR AND 3D-EEMs,FRESENIUS ENVIRONMENTAL BULLETIN,5,22,1422-1431,NA,2013,"Chuai, Xiaoming | Chen, Xiaofeng | Yang, Liuyan | Zhou, Haixia",particulate organic phosphorus | P-31 nuclear magnetic resonance | three-dimensional excitation-emission matrix | Lake Hulun | Lake Dianchi | Lake Taihu,NA,NA,147PI,1018-4619,NA,sediment,terrestrial
WOS:000249346400004,Biogeochemical processes in intensive zero-effluent marine fish culture with recirculating aerobic and anaerobic biofilters,JOURNAL OF EXPERIMENTAL MARINE BIOLOGY AND ECOLOGY,2,349,235-247,OCT 19,2007,"Neori, Amir | Krom, Michael D. | van Rijn, Jaap",alkalinity | fish waste treatment | nitrification-denitrification | nutrients | polyphosphate accumulation | sludge | Sparus aurata | sulphate reduction,10.1016/j.jembe.2007.05.023,NA,208VD,0022-0981,NA,sediment,terrestrial
WOS:000399762700025,Intense biological phosphate uptake onto particles in subeuphotic continental margin waters,GEOPHYSICAL RESEARCH LETTERS,6,44,2825-2834,MAR 28,2017,"Sokoll, S. | Ferdelman, T. G. | Holtappels, M. | Goldhammer, T. | Littmann, S. | Iversen, M. H. | Kuypers, M. M. M.",phosphate | upwelling | particle flux | microbial uptake | benthic boundary layer,10.1002/2016GL072183,NA,ES7WS,0094-8276,NA,sediment,terrestrial
WOS:000188550600005,Mineralogical and geomicrobiological investigations on groundwater arsenic enrichment in Bangladesh,APPLIED GEOCHEMISTRY,2,19,215-230,FEB,2004,"Akai, J | Izumi, K | Fukuhara, H | Masuda, H | Nakano, S | Yoshimura, T | Ohfuji, H | Anawar, HM | Akai, K",,10.1016/j.apgeochem.2003.09.008,NA,768PD,0883-2927,NA,sediment,terrestrial
WOS:000239655100003,Characterization of phosphorus in sequential extracts from lake sediments using P-31 nuclear magnetic resonance spectroscopy,CANADIAN JOURNAL OF FISHERIES AND AQUATIC SCIENCES,8,63,1686-1699,AUG,2006,"Reitzel, Kasper | Ahlgren, Joakim | Gogoll, Adolf | Jensen, Henning S. | Rydin, Emil",,10.1139/F06-070,NA,072EG,0706-652X,NA,sediment,terrestrial
WOS:000472478000006,1 billion-year-old cell contents preserved in monazite and xenotime,SCIENTIFIC REPORTS,NA,9,,JUN 21,2019,"Wacey, David | Sirantoine, Eva | Saunders, Martin | Strother, Paul",,10.1038/s41598-019-45575-4,NA,IE6HV,2045-2322,NA,sediment,terrestrial
WOS:000326769300060,Optimizing the Method for P-31-NMR Analysis of Organic Phosphorus from Wetland Sediments,SPECTROSCOPY AND SPECTRAL ANALYSIS,11,33,3163-289,NOV,2013,Lu Jin | Wang Hai-wen | Hao Hong | Gao Bo | Jia Jian-li,P-31-NMR | NMR | Sediment | Organic phosphorus | Sample preparation method,10.3964/j.issn.1000-0593(2013)11-3157-05,NA,249HW,1000-0593,NA,sediment,terrestrial
WOS:000388580200045,Characteristics of phosphorus components in the sediments of main rivers into the Bohai Sea,ECOLOGICAL ENGINEERING,NA,97,426-433,DEC,2016,Shan Baoqing | Li Jie | Zhang Wenqiang | Di Zhenzhen | Jin Xin,Phosphorus | Sediments | Rivers | Solution P-31-NMR | SMT | Bohai Sea,10.1016/j.ecoleng.2016.10.042,NA,ED1CA,0925-8574,NA,sediment,terrestrial
WOS:000267090500008,Calcium-binding capacity of organic and inorganic ortho- and polyphosphates,DAIRY SCIENCE & TECHNOLOGY,3-4,89,283-299,MAY-AUG,2009,"De Kort, Esther | Minor, Marcel | Snoeren, Thom | Van Hooijdonk, Toon | Van Der Linden, Erik",orthophosphate | polyphosphate | organic phosphate | inorganic phosphate | calcium,10.1051/dst/2009008,NA,459GV,1958-5586,NA,sediment,terrestrial
WOS:000329504800006,"Biomineralization of iron-phosphates in the water column of Lake Pavin (Massif Central, France)",GEOCHIMICA ET COSMOCHIMICA ACTA,NA,126,78-96,FEB 1,2014,"Cosmidis, Julie | Benzerara, Karim | Morin, Guillaume | Busigny, Vincent | Lebeau, Oanez | Jezequel, Didier | Noel, Vincent | Dublet, Gabrielle | Othmane, Guillaume",,10.1016/j.gca.2013.10.037,NA,286YI,0016-7037,NA,sediment,terrestrial
WOS:000178394300016,Effect of ortho- and polyphosphates on the properties of iron particles and suspensions,JOURNAL AMERICAN WATER WORKS ASSOCIATION,10,94,87-99,OCT,2002,"Lytle, DA | Snoeyink, VL",,NA,NA,600MK,0003-150X,NA,sediment,terrestrial
WOS:000232661600001,Peak assignments for phosphorus-31 nuclear magnetic resonance spectroscopy in pH range 5-13 and their application in environmental samples,CHEMISTRY AND ECOLOGY,4,21,211-226,AUG,2005,"McDowell, RW | Stewart, I",orthophosphate | monoesters | diesters | pyrophosphate | overland flow,10.1080/02757540500211590,NA,975KO,0275-7540,NA,sediment,terrestrial
WOS:000311262400017,Zinc Speciation in Proximity to Phosphate Application Points in a Lead/Zinc Smelter-Contaminated Soil,JOURNAL OF ENVIRONMENTAL QUALITY,6,41,1865-1873,NOV-DEC,2012,"Baker, Lucas R. | Pierzynski, Gary M. | Hettiarachchi, Ganga M. | Scheckel, Kirk G. | Newville, Matthew",,10.2134/jeq2012.0168,NA,039QU,0047-2425,NA,sediment,terrestrial
WOS:000410673400012,Geochemical evaluation of uranium sequestration from field-scale infiltration and injection of polyphosphate solutions in contaminated Hanford sediments,APPLIED GEOCHEMISTRY,NA,84,133-153,SEP,2017,"Mehta, Sunil",,10.1016/j.apgeochem.2017.06.009,NA,FG8II,0883-2927,NA,sediment,terrestrial
WOS:000246353300003,Intracellular sequestration of manganese and phosphorus in a metal-resistant fungus Cladosporium cladosporioides from deep-sea sediment,EXTREMOPHILES,3,11,435-443,MAY,2007,"Shao, Zongze | Sun, Fengqin",cladosporium cladosporioides | heavy metal resistance | intracellular sequestration | manganese | phosphorus,10.1007/s00792-006-0051-0,NA,166BY,1431-0651,NA,sediment,terrestrial
WOS:000348686100027,"Characterization of Ca-phosphate biological materials by scanning transmission X-ray microscopy (STXM) at the Ca L-2,L-3-, P L-2,L-3- and C K-edges",ACTA BIOMATERIALIA,NA,12,260-269,JAN 15,2015,"Cosmidis, Julie | Benzerara, Karim | Nassif, Nadine | Tyliszczak, Tolek | Bourdelle, Franck",X-ray microscopy | Ca-phosphates | Polyphosphate | Nanoscale | XANES spectroscopy,10.1016/j.actbio.2014.10.003,NA,CA1QF,1742-7061,NA,sediment,terrestrial
WOS:000242793400067,Characterizing dissolved and particulate phosphorus in water with P-31 nuclear magnetic resonance spectroscopy,ENVIRONMENTAL SCIENCE & TECHNOLOGY,24,40,7874-7880,DEC 15,2006,"Cade-Menun, Barbara J. | Navaratnam, John A. | Walbridge, Mark R.",,10.1021/es061843e,NA,116HP,0013-936X,NA,sediment,terrestrial
WOS:000446987700005,Authigenesis of biomorphic apatite particles from Benguela upwelling zone sediments off Namibia: The role of organic matter in sedimentary apatite nucleation and growth,GEOBIOLOGY,6,16,640-658,NOV,2018,"Maend, Kaarel | Kirsimaee, Kalle | Lepland, Aivo | Crosby, Chris H. | Bailey, Jake V. | Konhauser, Kurt O. | Wirth, Richard | Schreiber, Anja | Lumiste, Kaarel",,10.1111/gbi.12309,NA,GW5PK,1472-4677,NA,sediment,terrestrial
WOS:000240415300007,Effectiveness of vegetative filter strips in attenuating nutrient and sediment runoff from irrigated pastures,JOURNAL OF AGRICULTURAL SCIENCE,NA,144,349-360,AUG,2006,"Hay, V. | Pittroff, W. | Tooman, E. E. | Meyer, D.",,10.1017/S0021859606006216,NA,082VM,0021-8596,NA,sediment,terrestrial
WOS:A1994PM73200004,IRON PHOSPHATE PRECIPITATION BY EPILITHIC MICROBIAL BIOFILMS IN ARCTIC CANADA,CANADIAN JOURNAL OF EARTH SCIENCES,8,31,1320-1324,AUG,1994,"KONHAUSER, KO | FYFE, WS | SCHULTZELAM, S | FERRIS, FG | BEVERIDGE, TJ",,10.1139/e94-114,NA,PM732,0008-4077,NA,sediment,terrestrial
WOS:000435064000009,Use of solid phosphorus fractionation data to evaluate phosphorus release from waste activated sludge,WASTE MANAGEMENT,NA,76,90-97,JUN,2018,"Pokhrel, S. P. | Milke, M. W. | Bello-Mendoza, R. | Buitron, G. | Thiele, J.",Phosphorus recovery | Phosphorus release | Sludge fermentation | Secondary treatment sludge | Polyphosphates,10.1016/j.wasman.2018.03.008,NA,GJ1YO,0956-053X,NA,sediment,terrestrial
WOS:000187413100006,"Ecological study of Stephanodiscus rotula during a spring diatom bloom: dynamics of intracellular elemental concentrations and correlations in relation to water chemistry, and implications for overall geochemical cycling in a temperate lake",ACTA OECOLOGICA-INTERNATIONAL JOURNAL OF ECOLOGY,5-6,24,265-274,DEC,2003,"Krivtsov, V | Bellinger, E | Sigee, D",lake | Stephanodiscus rotula | silicon limitation | water chemistry | population dynamics | elemental ratios,10.1016/j.actao.2003.09.003,NA,755MZ,1146-609X,NA,sediment,terrestrial
WOS:000357355500008,Characterization of biogenic phosphorus in outflow water from constructed wetlands,GEODERMA,NA,257,58-66,NOV,2015,"Jorgensen, C. | Inglett, K. S. | Jensen, Henning S. | Reitzel, Kasper | Reddy, K. R.",Organic phosphorus | Phosphonate | Polyphosphate | Stormwater treatment areas,10.1016/j.geoderma.2015.01.019,NA,CM0GD,0016-7061,NA,sediment,terrestrial
WOS:000468253500034,Extraction and quantification of polyphosphates in activated sludge from waste water treatment plants by P-31 NMR spectroscopy,WATER RESEARCH,NA,157,346-355,JUN 15,2019,"Staal, Line Boisen | Petersen, Anne Boisen | Jorgensen, Charlotte A. | Nielsen, Ulla Gro | Nielsen, Per Halkaejr | Reitzel, Kasper",Polyphosphate | Identification | Quantification | P-31 | Solid state NMR | EBPR | Biological waste water treatment,10.1016/j.watres.2019.03.065,NA,HY6PZ,0043-1354,NA,sediment,terrestrial
WOS:000300648100031,Removal of low concentration of phosphorus from solution by free and immobilized cells of Pseudomonas stutzeri YG-24,DESALINATION,NA,286,242-247,FEB 1,2012,"Li, Hai Feng | Li, Bao Zhen | Wang, En Tao | Yang, Jin Shui | Yuan, Hong Li",Eutrophication | Phosphorus | Pseudomonas stutzeri | PVA-sodium alginate | Immobilization,10.1016/j.desal.2011.11.029,NA,897JX,0011-9164,NA,sediment,terrestrial
WOS:000429303700007,Biochemistry and Physiology of Heavy Metal Resistance and Accumulation in Euglena,"EUGLENA: BIOCHEMISTRY, CELL AND MOLECULAR BIOLOGY",NA,979,91-121,NA,2017,"Moreno-Sanchez, Rafael | Rodriguez-Enriquez, Sara | Jasso-Chavez, Ricardo | Saavedra, Emma | Garcia-Garcia, Jorge D.",Heavy metals accumulation | Bioremediation | Phytochelatins | Polyphosphates,10.1007/978-3-319-54910-1_6,NA,BJ9IZ,0065-2598,978-3-319-54908-8,sediment,terrestrial
WOS:000259147900020,"Environmental distribution and population biology of Candidatus Accumulibacter, a primary agent of biological phosphorus removal",ENVIRONMENTAL MICROBIOLOGY,10,10,2692-2703,OCT,2008,"Peterson, S. Brook | Warnecke, Falk | Madejska, Julita | McMahon, Katherine D. | Hugenholtz, Philip",,10.1111/j.1462-2920.2008.01690.x,NA,347NI,1462-2912,NA,sediment,terrestrial
