uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:A1987L721000006,DISTRIBUTION AND DISSOLUTION OF SEVERAL FORMS OF PHOSPHORUS IN COASTAL MARINE-SEDIMENTS,OCEANOLOGICA ACTA,3,10,311-321,JUL,1987,"YAMADA, H | KAYAMA, M",,NA,NA,L7210,0399-1784,NA,marine,marine
WOS:A19656151300022,PRESENCE OF COMPOUNDS WITH A CARBON-PHOSPHORUS BOND IN SOME MARINE INVERTEBRATES,BIOCHEMISTRY,2,4,324-&,NA,1965,"QUIN, LD",,NA,NA,61513,0006-2960,NA,marine,marine
WOS:000418002000055,Biomass recycling and Earth's early phosphorus cycle,SCIENCE ADVANCES,11,3,,NOV,2017,"Kipp, Michael A. | Stueken, Eva E.",,10.1126/sciadv.aao4795,NA,FP9XG,2375-2548,NA,marine,marine
WOS:000371232600030,Heterotrophic bacteria from an extremely phosphate-poor lake have conditionally reduced phosphorus demand and utilize diverse sources of phosphorus,ENVIRONMENTAL MICROBIOLOGY,2,18,656-667,FEB,2016,"Yao, Mengyin | Elling, Felix J. | Jones, CarriAyne | Nomosatryo, Sulung | Long, Christopher P. | Crowe, Sean A. | Antoniewicz, Maciek R. | Hinrichs, Kai-Uwe | Maresca, Julia A.",,10.1111/1462-2920.13063,NA,DF3GR,1462-2912,NA,marine,marine
WOS:000391452300022,Interspecific variability in phosphorus-induced lipid remodelling among marine eukaryotic phytoplankton,NEW PHYTOLOGIST,2,213,700-713,JAN,2017,"Pedro Canavate, Jose | Armada, Isabel | Hachero-Cruzado, Ismael",betaine lipids | ecology | lipid class | phospholipids | phosphorus | phytoplankton,10.1111/nph.14179,NA,EH0KH,0028-646X,NA,marine,marine
WOS:A1997XB03600003,Marine nitrogen: Phosphorus stoichiometry and the global N:P cycle,BIOGEOCHEMISTRY,3,37,237-252,JUN,1997,"Downing, JA",freshwater | limitation | marine | nitrogen | phosphorus | ratio | stoichiometry | trace elements,NA,NA,XB036,0168-2563,NA,marine,marine
WOS:A1994QG31100005,"BENTHIC PHOSPHORUS REGENERATION, NET PRIMARY PRODUCTION, AND OCEAN ANOXIA - A MODEL OF THE COUPLED MARINE BIOGEOCHEMICAL CYCLES OF CARBON AND PHOSPHORUS",PALEOCEANOGRAPHY,5,9,677-692,OCT,1994,"VANCAPPELLEN, P | INGALL, ED",,NA,NA,QG311,0883-8305,NA,marine,marine
WOS:A1990DD25400005,A COMPARISON OF PHOSPHORUS IMMOBILIZATION IN SEDIMENTS OF FRESH-WATER AND COASTAL MARINE SYSTEMS,BIOGEOCHEMISTRY,3,9,277-290,APR,1990,"CARACO, N | COLE, J | LIKENS, GE",,NA,NA,DD254,0168-2563,NA,marine,marine
WOS:A1964WU65900007,UPTAKE AND RELEASE OF DISSOLVED ORGANIC PHOSPHORUS BY REPRESENTATIVES OF A COASTAL MARINE ECOSYSTEM,LIMNOLOGY AND OCEANOGRAPHY,2,9,224-234,NA,1964,"JOHANNES, RE",,NA,NA,WU659,0024-3590,NA,marine,marine
WOS:000230066700011,"Distribution and partitioning of phosphorus in solid waste and sediments from drainage canals in the industrial belt of Delhi, India",CHEMOSPHERE,2,60,237-244,JUL,2005,"Moturi, MCZ | Rawat, M | Subramanian, V",eutrophication | exchangeable | authigenic | detrital and organic phosphorus,10.1016/j.chemosphere.2004.11.032,NA,939IT,0045-6535,NA,marine,marine
WOS:000234378700035,Phosphonate utilization by the globally important marine diazotroph Trichodesmium,NATURE,7072,439,68-71,JAN 5,2006,"Dyhrman, ST | Chappell, PD | Haley, ST | Moffett, JW | Orchard, ED | Waterbury, JB | Webb, EA",,10.1038/nature04203,NA,999HA,0028-0836,NA,marine,marine
WOS:000075507700011,Experimental modeling of phosphorus with calcium carbonate coprecipitation during diagenesis of marine sediments,GEOKHIMIYA,7,NA,741-743,JUL,1998,"Savenko, AV",,NA,NA,112RJ,0016-7525,NA,marine,marine
WOS:000232318000032,Extracellular DNA plays a key role in deep-sea ecosystem functioning,SCIENCE,5744,309,2179-2179,SEP 30,2005,"Dell'Anno, A | Danovaro, R",,10.1126/science.1117475,NA,970NX,0036-8075,NA,marine,marine
WOS:A1990CQ39900011,RELATION BETWEEN SEDIMENTATION-RATE AND BURIAL OF ORGANIC PHOSPHORUS AND ORGANIC-CARBON IN MARINE-SEDIMENTS,GEOCHIMICA ET COSMOCHIMICA ACTA,2,54,373-386,FEB,1990,"INGALL, ED | VANCAPPELLEN, P",,NA,NA,CQ399,0016-7037,NA,marine,marine
