uid,title,journal,issue,volume,pages,date,year,authors,keywords,doi,article_no,isi_id,issn,isbn,environment,category
WOS:000394556400047,Evidence for organic phosphorus activation and transformation at the sediment-water interface during plant debris decomposition,SCIENCE OF THE TOTAL ENVIRONMENT,NA,583,458-465,APR 1,2017,"Zhang, Wenqiang | Zhu, Xiaolei | Jin, Xin | Meng, Xin | Tang, Wenzhong | Shan, Baoqing",Decomposition | Plant debris | Sediment | Solution P-31 NMR | Organic phosphorus,10.1016/j.scitotenv.2017.01.103,NA,EL3YK,0048-9697,NA,soil,terrestrial
WOS:000082247900004,Prospects for the recovery of phosphorus from animal manures: A review,ENVIRONMENTAL TECHNOLOGY,7,20,697-708,JUL,1999,"Greaves, J | Hobbs, P | Chadwick, D | Haygarth, P",manure | phosphorus | recovery | struvite,NA,NA,230JK,0959-3330,NA,soil,terrestrial
WOS:000230812300005,Reaction of phosphate compounds with a high-sllica allophane,CLAYS AND CLAY MINERALS,4,53,372-379,AUG,2005,"Okada, K | Nishimuta, K | Kameshima, Y | Nakajima, A | MacKenzie, KJD",allophane | phosphate-loading | sorption properties | structure change,10.1346/CCMN.2005.0530405,NA,949TZ,0009-8604,NA,soil,terrestrial
WOS:000377139500028,Organic matter and pH affect the analysis efficiency of P-31-NMR,JOURNAL OF ENVIRONMENTAL SCIENCES,NA,43,244-249,MAY,2016,"Zhang, Wenqiang | Jin, Xin | Rong, Nan | Li, Jie | Shan, Baoqing",P-31-NMR | pH | Organic matter | Extraction rate | Sediment,10.1016/j.jes.2015.10.018,NA,DN5VN,1001-0742,NA,soil,terrestrial
WOS:000265040700010,The nucleotidase/phosphatase SAL1 is a negative regulator of drought tolerance in Arabidopsis,PLANT JOURNAL,2,58,299-317,APR,2009,"Wilson, Pip B. | Estavillo, Gonzalo M. | Field, Katie J. | Pornsiriwong, Wannarat | Carroll, Adam J. | Howell, Katharine A. | Woo, Nick S. | Lake, Janice A. | Smith, Steven M. | Millar, A. Harvey | von Caemmerer, Susanne | Pogson, Barry J.",drought | water use efficiency | SAL1 | Arabidopsis | signal transduction | phosphoinositides (PI),10.1111/j.1365-313X.2008.03780.x,NA,431DE,0960-7412,NA,soil,terrestrial
WOS:000457293700137,"Characterization of phosphorus forms in a Eutrophic Lake, China",SCIENCE OF THE TOTAL ENVIRONMENT,NA,659,1437-1447,APR 1,2019,"Xie, Fazhi | Li, Lu | Song, Kang | Li, Guolian | Wu, Fengchang | Giesy, John P.",Phosphorus | Eutrophication | Nutrients | Molecular composition | Solid-state P-31 | Nuclear magnetic resonance,10.1016/j.scitotenv.2018.12.466,NA,HJ6JK,0048-9697,NA,soil,terrestrial
WOS:000448124000018,"The Effect of Irrigation Frequency, Phosphorus Fertigation, and Cultivar on Levels of Phenolic Compounds in Sweet Cherries",HORTSCIENCE,10,53,1507-1512,OCT,2018,"Ross, Kelly | Neilsen, Gerry | Neilsen, Denise",anthocyanins | flavonols | Prunus avium | tartaric esters | total phenolics,10.21273/HORTSCI13303-18,NA,GX9LD,0018-5345,NA,soil,terrestrial
WOS:A1991FZ64300030,VEGETATIVE GROWTH OF THE COMMON BEAN IN RESPONSE TO PHOSPHORUS-NUTRITION,CROP SCIENCE,2,31,380-387,MAR-APR,1991,"LYNCH, J | LAUCHLI, A | EPSTEIN, E",,NA,NA,FZ643,0011-183X,NA,soil,terrestrial
WOS:000499953500029,Long-term effects of silver nanoparticles on performance of phosphorus removal in a laboratory-scale vertical flow constructed wetland,JOURNAL OF ENVIRONMENTAL SCIENCES,NA,87,319-330,JAN,2020,"Huang, Juan | Xiao, Jun | Guo, Yang | Guan, Wenzu | Cao, Chong | Yan, Chunni | Wang, Mingyu",Silver nanoparticles (AgNPs) | Phosphorus removal | Constructed wetlands | Enzymatic activity | Microbial community,10.1016/j.jes.2019.07.012,NA,JR9RM,1001-0742,NA,soil,terrestrial
WOS:A1993LN55800003,A COMPARATIVE ULTRASTRUCTURAL-STUDY OF ENDOPHYTIC BASIDIOMYCETES IN THE PARASITIC ACHLOROPHYLLOUS HEPATIC CRYPTOTHALLUS-MIRABILIS AND THE CLOSELY ALLIED PHOTOSYNTHETIC SPECIES ANEURA-PINGUIS (METZGERIALES),CANADIAN JOURNAL OF BOTANY-REVUE CANADIENNE DE BOTANIQUE,5,71,666-679,MAY,1993,"LIGRONE, R | POCOCK, K | DUCKETT, JG",BASIDIOMYCETES | DOLIPORES | LIVERWORTS | MYCORRHIZA | SYMBIOSIS | ULTRASTRUCTURE,NA,NA,LN558,0008-4026,NA,soil,terrestrial
WOS:A1993KT47500021,GROWTH ANALYSIS OF CORN GROWN WITH OR WITHOUT STARTER FERTILIZER,CROP SCIENCE,1,33,112-117,JAN-FEB,1993,"BULLOCK, DG | SIMMONS, FW | CHUNG, IM | JOHNSON, GI",,NA,NA,KT475,0011-183X,NA,soil,terrestrial
WOS:000287589700005,Biological removal of phosphate from synthetic wastewater using bacterial consortium,IRANIAN JOURNAL OF BIOTECHNOLOGY,1,9,37-49,NA,2011,"Krishnaswamy, Usharani | Muthuchamy, Muthukumar | Perumalsamy, Lakshmanaperumalsamy",Phosphate removal | Synthetic waste water | Consortium-Bacillus sp RS-1 | Pseudomonas sp YLW-7 | Enterobacter sp KLW-2,NA,NA,724PW,1728-3043,NA,soil,terrestrial
WOS:000397346100002,Impacts of cerium oxide nanoparticles on bacterial community in activated sludge,AMB EXPRESS,NA,7,,MAR 15,2017,"Kamika, I. | Tekere, M.",Bacteria | Activated sludge | Cerium | Nanoparticles | Nanotoxicity | EBPR,10.1186/s13568-017-0365-6,NA,EP4JF,2191-0855,NA,soil,terrestrial
WOS:000240415300007,Effectiveness of vegetative filter strips in attenuating nutrient and sediment runoff from irrigated pastures,JOURNAL OF AGRICULTURAL SCIENCE,NA,144,349-360,AUG,2006,"Hay, V. | Pittroff, W. | Tooman, E. E. | Meyer, D.",,10.1017/S0021859606006216,NA,082VM,0021-8596,NA,soil,terrestrial
WOS:000326769300060,Optimizing the Method for P-31-NMR Analysis of Organic Phosphorus from Wetland Sediments,SPECTROSCOPY AND SPECTRAL ANALYSIS,11,33,3163-289,NOV,2013,Lu Jin | Wang Hai-wen | Hao Hong | Gao Bo | Jia Jian-li,P-31-NMR | NMR | Sediment | Organic phosphorus | Sample preparation method,10.3964/j.issn.1000-0593(2013)11-3157-05,NA,249HW,1000-0593,NA,soil,terrestrial
WOS:000080948600005,Aluminium and lead tolerance in ectomycorrhizal fungi,JOURNAL OF PLANT NUTRITION AND SOIL SCIENCE,3,162,281-286,JUN,1999,"Marschner, P | Klam, A | Jentschke, G | Godbold, DL",ectomycorrhizal fungi | lead | aluminium | tolerance,NA,NA,207QY,1436-8730,NA,soil,terrestrial
WOS:A1996UX14300003,Formation of intracytoplasmic lipid inclusions by Rhodococcus opacus strain PD630,ARCHIVES OF MICROBIOLOGY,6,165,377-386,JUN,1996,"Alvarez, HM | Mayer, F | Fabritius, D | Steinbuchel, A",Rhodococcus opacus PD630 | alkanes | phenylalkanes | gluconate | lipid inclusions,NA,NA,UX143,0302-8933,NA,soil,terrestrial
WOS:000330202500008,Heavy Metal Resistance Strategies of Acidophilic Bacteria and Their Acquisition: Importance for Biomining and Bioremediation,BIOLOGICAL RESEARCH,4,46,363-371,NA,2013,"Navarro, Claudio A. | von Bernath, Diego | Jerez, Carlos A.",Heavy metal resistance | genomic islands | environmental bacteria | biomining | metal bioremediation | mobile genetic elements,NA,NA,296RG,0716-9760,NA,soil,terrestrial
WOS:000457865400006,"Aquabacterium tepidiphilum sp. nov., a moderately thermophilic bacterium isolated from a hot spring",INTERNATIONAL JOURNAL OF SYSTEMATIC AND EVOLUTIONARY MICROBIOLOGY,2,69,337-342,FEB,2019,"Khan, Inam Ullah | Habib, Neeli | Asem, Mipeshwaree Devi | Salam, Nimaichand | Xiao, Min | Zhou, En-Min | Zhi, Xiao-Yang | Li, Wen-Jun","Aquabacterium tepidiphilum sp. nov | polyphasic taxonomy approach | sediment sample | hot spring | Tibet,China",10.1099/ijsem.0.003103,NA,HK4BT,1466-5026,NA,soil,terrestrial
WOS:000388580200045,Characteristics of phosphorus components in the sediments of main rivers into the Bohai Sea,ECOLOGICAL ENGINEERING,NA,97,426-433,DEC,2016,Shan Baoqing | Li Jie | Zhang Wenqiang | Di Zhenzhen | Jin Xin,Phosphorus | Sediments | Rivers | Solution P-31-NMR | SMT | Bohai Sea,10.1016/j.ecoleng.2016.10.042,NA,ED1CA,0925-8574,NA,soil,terrestrial
WOS:000328705200053,Insertion of a Specific Fungal 3 '-phosphoadenosine-5 '-phosphatase Motif into a Plant Homologue Improves Halotolerance and Drought Tolerance of Plants,PLOS ONE,12,8,,DEC 9,2013,"Gasparic, Meti Buh | Lenassi, Metka | Gostincar, Cene | Rotter, Ana | Plemenitas, Ana | Gunde-Cimerman, Nina | Gruden, Kristina | Zel, Jana",,10.1371/journal.pone.0081872,NA,275VD,1932-6203,NA,soil,terrestrial
WOS:A1995QV67900019,NITROGEN LOSS INHIBITORS EVALUATED FOR HUMID-REGION WHEAT PRODUCTION,JOURNAL OF PRODUCTION AGRICULTURE,2,8,269-275,APR-JUN,1995,"SCHARF, PC | ALLEY, MM",,NA,NA,QV679,0890-8524,NA,soil,terrestrial
WOS:000331823000057,"Phosphorus-31 nuclear magnetic resonance assignments of biogenic phosphorus compounds in sediment of an artificial Fuyangxin River, China",ENVIRONMENTAL SCIENCE AND POLLUTION RESEARCH,5,21,3803-3812,MAR,2014,"Zhang, Wenqiang | Shan, Baoqing | Zhang, Hong | Tang, Wenzhong",Phosphorus | Artificial river | Sediment | P-31-NMR,10.1007/s11356-013-2322-5,NA,AB5IV,0944-1344,NA,soil,terrestrial
WOS:000439732000013,"Distribution of greenhouse gases in hyper-arid and arid areas of northern Chile and the contribution of the high altitude wetland microbiome (Salar de Huasco, Chile)",ANTONIE VAN LEEUWENHOEK INTERNATIONAL JOURNAL OF GENERAL AND MOLECULAR MICROBIOLOGY,8,111,1421-1432,AUG,2018,"Molina, Vernoica | Eissler, Yoanna | Cornejo, Marcela | Galand, Pierre E. | Dorador, Cristina | Hengst, Martha | Fernandez, Camila | Pierre Francois, Jean",Greenhouse gases | Methanogens | Microbial mat | High altitude wetland,10.1007/s10482-018-1078-9,NA,GO1RJ,0003-6072,NA,soil,terrestrial
WOS:000233500200010,Refining P-31 nuclear magnetic resonance spectroscopy for marine particulate samples: Storage conditions and extraction recovery,MARINE CHEMISTRY,3-4,97,293-306,DEC 20,2005,"Cade-Menun, BJ | Benitez-Nelson, CR | Pellechia, P | Paytan, A",P speciation | NaOH-EDTA | nuclear magnetic resonance spectroscopy,10.1016/j.marchem.2005.05.005,NA,987EC,0304-4203,NA,soil,terrestrial
