uid,category_str,count
WOS:000363824400008,wwt,1
WOS:000364247100005,wwt,1
WOS:000365599500006,wwt,1
WOS:000366469200018,wwt,1
WOS:000366618300012,wwt,1
WOS:000366666000026,wwt,1
WOS:000367774400227,wwt,1
WOS:000367951400021,wwt,1
WOS:000369461800048,wwt,1
WOS:000370547800014,wwt,1
WOS:000370672600022,wwt,1
WOS:000371205300001,wwt,1
WOS:000371262600042,wwt,1
WOS:000371371700052,freshwater,1
WOS:000371552500022,wwt,1
WOS:000372364000003,wwt,1
WOS:000373603500080,wwt,1
WOS:000374406800004,wwt,1
WOS:000375186700002,wwt,1
WOS:000375186700012,"wwt,freshwater",2
WOS:000375186700037,wwt,1
WOS:000375816400026,wwt,1
WOS:000375899200001,"wwt,agriculture",2
WOS:000376135000001,wwt,1
WOS:000377467400005,wwt,1
WOS:000378864300033,"terrestrial,freshwater",2
WOS:000379555900095,wwt,1
WOS:000379797800008,wwt,1
WOS:000380006500001,wwt,1
WOS:000381768400063,wwt,1
WOS:000381950400013,wwt,1
WOS:000381950400049,wwt,1
WOS:000382590900032,wwt,1
WOS:000384222200020,wwt,1
WOS:000384322700059,wwt,1
WOS:000384530600004,wwt,1
WOS:000384710500112,wwt,1
WOS:000384711900003,wwt,1
WOS:000384711900014,wwt,1
WOS:000384712900003,wwt,1
WOS:000384712900008,wwt,1
WOS:000385419200032,wwt,1
WOS:000385902000010,wwt,1
WOS:000386242500031,wwt,1
WOS:000386243600039,wwt,1
WOS:000386401900033,wwt,1
WOS:000386408000014,wwt,1
WOS:000388048700035,wwt,1
WOS:000390181600013,wwt,1
WOS:000391154000001,wwt,1
WOS:000392768200010,wwt,1
WOS:000393687400030,wwt,1
WOS:000394508000014,wwt,1
WOS:000394723200042,wwt,1
WOS:000395214900006,wwt,1
WOS:000395218900041,wwt,1
WOS:000396365900007,wwt,1
WOS:000397007200021,wwt,1
WOS:000397695800030,wwt,1
WOS:000397922400027,wwt,1
WOS:000398596700005,wwt,1
WOS:000399162900016,wwt,1
WOS:000399859700043,wwt,1
WOS:000400235800001,wwt,1
WOS:000400464400008,wwt,1
WOS:000401114200003,"wwt,terrestrial,freshwater",3
WOS:000401208300006,wwt,1
WOS:000401688900003,wwt,1
WOS:000402211400022,wwt,1
WOS:000403432100007,wwt,1
WOS:000403569900035,wwt,1
WOS:000403987500033,"wwt,freshwater",2
WOS:000404130200006,wwt,1
WOS:000404199100009,wwt,1
WOS:000406137200008,"wwt,freshwater",2
WOS:000407404300017,wwt,1
WOS:000407563000023,wwt,1
WOS:000408275500040,wwt,1
WOS:000408736600001,wwt,1
WOS:000409562000074,wwt,1
WOS:000411239300098,wwt,1
WOS:000411760000010,wwt,1
WOS:000412211300007,"wwt,freshwater",2
WOS:000412787100032,wwt,1
WOS:000414817900005,wwt,1
WOS:000414817900074,wwt,1
WOS:000415906900026,wwt,1
WOS:000416199700111,wwt,1
WOS:000417508100013,wwt,1
WOS:000418533400203,wwt,1
WOS:000423245500090,"wwt,terrestrial",2
WOS:000423304700062,wwt,1
WOS:000424111300025,wwt,1
WOS:000424716800020,wwt,1
WOS:000425075500010,wwt,1
WOS:000426072600001,wwt,1
WOS:000426072600003,wwt,1
WOS:000426154300025,wwt,1
WOS:000426280100028,wwt,1
WOS:000427597800001,"wwt,marine",2
WOS:000427619400047,wwt,1
WOS:000427697900010,"wwt,marine",2
WOS:000427847400013,wwt,1
WOS:000429481200005,wwt,1
WOS:000430269200041,"wwt,freshwater",2
WOS:000430520200027,wwt,1
WOS:000430969800023,"wwt,freshwater",2
WOS:000431408800008,wwt,1
WOS:000431551400010,wwt,1
WOS:000432526300026,wwt,1
WOS:000432800400001,wwt,1
WOS:000433266500010,wwt,1
WOS:000433471900004,wwt,1
WOS:000433649800055,"wwt,freshwater",2
WOS:000438606100036,wwt,1
WOS:000438658800035,"wwt,freshwater",2
WOS:000438691500022,wwt,1
WOS:000439640900054,"wwt,freshwater",2
WOS:000440115600050,"terrestrial,freshwater",2
WOS:000440125800006,wwt,1
WOS:000441109000005,wwt,1
WOS:000441477600059,wwt,1
WOS:000441866200009,wwt,1
WOS:000443467100001,wwt,1
WOS:000445516200005,wwt,1
WOS:000445518100007,wwt,1
WOS:000445519000017,wwt,1
WOS:000447004100055,"wwt,freshwater",2
WOS:000447569300073,wwt,1
WOS:000450551600078,wwt,1
WOS:000452777300013,wwt,1
WOS:000452931600022,wwt,1
WOS:000454542600015,wwt,1
WOS:000455520900013,wwt,1
WOS:000455903400136,wwt,1
WOS:000456561600005,wwt,1
WOS:000456705300004,wwt,1
WOS:000457783900047,wwt,1
WOS:000458220600052,wwt,1
WOS:000458221200049,wwt,1
WOS:000458224000016,freshwater,1
WOS:000458833300001,wwt,1
WOS:000460343800012,wwt,1
WOS:000460350900002,wwt,1
WOS:000460350900016,"wwt,freshwater",2
WOS:000460896800018,wwt,1
WOS:000461563200039,marine,1
WOS:000462588700035,wwt,1
WOS:000464130500018,wwt,1
WOS:000464296400005,"wwt,freshwater",2
WOS:000464373000015,"wwt,terrestrial,freshwater",3
WOS:000464488500027,wwt,1
WOS:000464942500028,terrestrial,1
WOS:000464942500036,wwt,1
WOS:000464986200020,wwt,1
WOS:000465051000015,wwt,1
