uid,category_str,count
WOS:000181333500011,terrestrial,1
WOS:000181333500014,terrestrial,1
WOS:000181337200053,terrestrial,1
WOS:000181351300029,terrestrial,1
WOS:000181357800004,freshwater,1
WOS:000181357800005,freshwater,1
WOS:000181373300002,terrestrial,1
WOS:000181374100002,"freshwater,agriculture",2
WOS:000181375900004,terrestrial,1
WOS:000181375900005,terrestrial,1
WOS:000181376100045,wwt,1
WOS:000181378800005,terrestrial,1
WOS:000181379000006,terrestrial,1
WOS:000181382600004,"terrestrial,freshwater",2
WOS:000181385800005,wwt,1
WOS:000181395400005,terrestrial,1
WOS:000181398000007,"terrestrial,freshwater",2
WOS:000181405300005,"terrestrial,freshwater",2
WOS:000181409900006,"terrestrial,freshwater,marine",3
WOS:000181413200002,wwt,1
WOS:000181414300002,terrestrial,1
WOS:000181417500006,terrestrial,1
WOS:000181417500008,terrestrial,1
WOS:000181426900002,"terrestrial,freshwater",2
WOS:000181430200038,terrestrial,1
WOS:000181430200040,terrestrial,1
WOS:000181430300016,terrestrial,1
WOS:000181430300035,terrestrial,1
WOS:000181433200014,"freshwater,marine",2
WOS:000181434100002,marine,1
WOS:000181434200005,"terrestrial,freshwater",2
WOS:000181435600017,"freshwater,marine",2
WOS:000181446200004,freshwater,1
WOS:000181460700023,"terrestrial,freshwater",2
WOS:000181461600001,terrestrial,1
WOS:000181461600009,terrestrial,1
WOS:000181461900008,terrestrial,1
WOS:000181461900014,terrestrial,1
WOS:000181461900019,terrestrial,1
WOS:000181461900024,terrestrial,1
WOS:000181461900031,terrestrial,1
WOS:000181477500002,terrestrial,1
WOS:000181477500008,terrestrial,1
WOS:000181477500009,terrestrial,1
WOS:000181477500016,terrestrial,1
WOS:000181477500018,terrestrial,1
WOS:000181477500021,terrestrial,1
WOS:000181479700021,terrestrial,1
WOS:000181491800001,terrestrial,1
WOS:000181504000025,terrestrial,1
WOS:000181537500019,"terrestrial,agriculture",2
WOS:000181539500002,terrestrial,1
WOS:000181539500007,freshwater,1
WOS:000181539500008,"terrestrial,freshwater",2
WOS:000181552000001,"terrestrial,agriculture",2
WOS:000181552000004,terrestrial,1
WOS:000181552000006,"terrestrial,freshwater",2
WOS:000181554700003,freshwater,1
WOS:000181554700006,freshwater,1
WOS:000181565900005,terrestrial,1
WOS:000181574300001,marine,1
WOS:000181579000021,"freshwater,marine",2
WOS:000181582700001,terrestrial,1
WOS:000181583000007,terrestrial,1
WOS:000181592800013,freshwater,1
WOS:000181592800015,wwt,1
WOS:000181592800018,wwt,1
WOS:000181599500013,wwt,1
WOS:000181612000003,terrestrial,1
WOS:000181613200008,"terrestrial,marine",2
WOS:000181618300021,"terrestrial,agriculture",2
WOS:000181618300027,terrestrial,1
WOS:000181618300029,"terrestrial,freshwater",2
WOS:000181618300030,freshwater,1
WOS:000181618300034,terrestrial,1
WOS:000181618300035,terrestrial,1
WOS:000181618300036,"wwt,terrestrial",2
WOS:000181618300037,terrestrial,1
WOS:000181619300011,terrestrial,1
WOS:000181622600008,"terrestrial,freshwater",2
WOS:000181629700018,terrestrial,1
WOS:000181632400007,freshwater,1
WOS:000181632400014,freshwater,1
WOS:000181632400015,freshwater,1
WOS:000181645100014,terrestrial,1
WOS:000181645100015,"terrestrial,freshwater",2
WOS:000181647000014,"wwt,freshwater",2
WOS:000181649700016,terrestrial,1
WOS:000181662700004,terrestrial,1
WOS:000181662900012,terrestrial,1
WOS:000181669400006,"terrestrial,marine",2
WOS:000181669400020,"terrestrial,freshwater",2
WOS:000181681700003,freshwater,1
WOS:000181696400217,wwt,1
WOS:000181704100005,terrestrial,1
WOS:000181705300006,terrestrial,1
WOS:000181705300008,terrestrial,1
WOS:000181705300009,terrestrial,1
WOS:000181705300016,terrestrial,1
WOS:000181727000002,wwt,1
WOS:000181730500010,terrestrial,1
WOS:000181732900009,freshwater,1
WOS:000181741000013,terrestrial,1
WOS:000181745700013,terrestrial,1
WOS:000181746600005,terrestrial,1
WOS:000181746600006,terrestrial,1
WOS:000181746600007,terrestrial,1
WOS:000181752000004,terrestrial,1
WOS:000181752000007,terrestrial,1
WOS:000181752000009,terrestrial,1
WOS:000181758700003,"freshwater,agriculture",2
WOS:000181758700010,freshwater,1
WOS:000181758700011,freshwater,1
WOS:000181758700028,freshwater,1
WOS:000181758700029,"terrestrial,freshwater",2
WOS:000181758700030,freshwater,1
WOS:000181761000039,terrestrial,1
WOS:000181767100003,terrestrial,1
WOS:000181768200006,freshwater,1
WOS:000181770000014,terrestrial,1
WOS:000181782800012,terrestrial,1
WOS:000181785000027,wwt,1
WOS:000181785300019,"terrestrial,freshwater",2
WOS:000181792600019,terrestrial,1
WOS:000181792700002,terrestrial,1
WOS:000181799200001,terrestrial,1
WOS:000181802700022,freshwater,1
WOS:000181802700038,wwt,1
WOS:000181802700039,"wwt,terrestrial",2
WOS:000181804400022,terrestrial,1
WOS:000181805900009,wwt,1
WOS:000181818900004,terrestrial,1
WOS:000181818900009,terrestrial,1
WOS:000181818900011,terrestrial,1
WOS:000181818900018,terrestrial,1
WOS:000181822800002,marine,1
WOS:000181859300013,freshwater,1
WOS:000181859400001,freshwater,1
WOS:000181859400002,freshwater,1
WOS:000181859400006,freshwater,1
WOS:000181861800004,marine,1
WOS:000181861800005,"freshwater,marine",2
WOS:000181867900003,terrestrial,1
WOS:000181867900004,terrestrial,1
WOS:000181879200010,wwt,1
WOS:000181886100021,terrestrial,1
WOS:000181886100025,terrestrial,1
WOS:000181886100026,"terrestrial,freshwater",2
WOS:000181886100039,terrestrial,1
WOS:000181886100040,terrestrial,1
WOS:000181896500005,terrestrial,1
WOS:000181914700011,terrestrial,1
WOS:000181915900005,terrestrial,1
WOS:000181918400001,marine,1
WOS:000181953300018,freshwater,1
WOS:000181953300019,"terrestrial,freshwater",2
WOS:000181953300023,terrestrial,1
WOS:000181953300029,freshwater,1
WOS:000181953300030,terrestrial,1
WOS:000181953300033,"terrestrial,freshwater",2
WOS:000181953300034,terrestrial,1
WOS:000181953300035,terrestrial,1
WOS:000181953300041,terrestrial,1
WOS:000181953400002,terrestrial,1
WOS:000181953400008,"terrestrial,freshwater",2
WOS:000181953400024,terrestrial,1
WOS:000181953400032,terrestrial,1
WOS:000181953400035,terrestrial,1
WOS:000181953400038,"terrestrial,freshwater",2
WOS:000181953400039,"terrestrial,freshwater",2
WOS:000181957700006,terrestrial,1
WOS:000181975300007,terrestrial,1
WOS:000181977000058,terrestrial,1
WOS:000181995100002,freshwater,1
WOS:000181997000003,freshwater,1
WOS:000181997000006,"terrestrial,freshwater",2
WOS:000181997000017,freshwater,1
WOS:000182001400004,terrestrial,1
WOS:000182005400001,terrestrial,1
WOS:000182007100002,terrestrial,1
WOS:000182007100010,terrestrial,1
WOS:000182011000002,terrestrial,1
WOS:000182021000008,"terrestrial,agriculture",2
WOS:000182023900015,terrestrial,1
WOS:000182041800019,"terrestrial,freshwater",2
WOS:000182041800027,terrestrial,1
WOS:000182041800040,terrestrial,1
WOS:000182041800042,terrestrial,1
WOS:000182045700005,freshwater,1
WOS:000182045700006,freshwater,1
WOS:000182045700007,marine,1
WOS:000182045700010,freshwater,1
WOS:000182047400002,"terrestrial,freshwater,agriculture",3
WOS:000182047400008,freshwater,1
WOS:000182047400009,freshwater,1
WOS:000182050000008,"terrestrial,freshwater",2
WOS:000182050000012,"freshwater,marine",2
WOS:000182050000018,"freshwater,marine",2
WOS:000182053400006,freshwater,1
WOS:000182054600023,terrestrial,1
WOS:000182064800010,terrestrial,1
WOS:000182075400007,marine,1
WOS:000182075400008,marine,1
WOS:000182075400017,marine,1
WOS:000182075400019,marine,1
WOS:000182079800005,terrestrial,1
WOS:000182096700013,terrestrial,1
WOS:000182099100026,marine,1
WOS:000182099300019,terrestrial,1
WOS:000182102400003,terrestrial,1
WOS:000182132100011,terrestrial,1
WOS:000182132400009,terrestrial,1
WOS:000182135700003,freshwater,1
WOS:000182135700007,"terrestrial,freshwater",2
WOS:000182135700017,freshwater,1
WOS:000182135700018,freshwater,1
WOS:000182135700019,freshwater,1
WOS:000182135700021,freshwater,1
WOS:000182135700027,"terrestrial,freshwater",2
WOS:000182135800004,"terrestrial,freshwater",2
WOS:000182135800005,"terrestrial,freshwater",2
WOS:000182135800009,"terrestrial,freshwater",2
WOS:000182136600003,terrestrial,1
WOS:000182148400006,"terrestrial,freshwater",2
WOS:000182148400010,"freshwater,marine",2
WOS:000182157500003,"terrestrial,freshwater",2
WOS:000182157500008,"terrestrial,freshwater",2
WOS:000182181800007,terrestrial,1
WOS:000182181800011,"terrestrial,freshwater",2
WOS:000182183600003,freshwater,1
WOS:000182183600010,freshwater,1
WOS:000182183600013,"terrestrial,freshwater",2
WOS:000182183600014,freshwater,1
WOS:000182187800007,terrestrial,1
WOS:000182206800008,terrestrial,1
WOS:000182206800009,terrestrial,1
WOS:000182221900014,terrestrial,1
WOS:000182237500002,wwt,1
WOS:000182240300004,"terrestrial,freshwater",2
WOS:000182245400004,freshwater,1
WOS:000182252200012,terrestrial,1
WOS:000182256600019,terrestrial,1
WOS:000182260900018,"terrestrial,agriculture",2
WOS:000182260900019,terrestrial,1
WOS:000182260900023,terrestrial,1
WOS:000182260900024,"wwt,terrestrial",2
WOS:000182261000013,terrestrial,1
WOS:000182261000014,terrestrial,1
WOS:000182261000026,"terrestrial,agriculture",2
WOS:000182298100003,terrestrial,1
WOS:000182298100004,"terrestrial,freshwater",2
WOS:000182300700005,"terrestrial,freshwater",2
WOS:000182300700006,freshwater,1
WOS:000182300700009,"terrestrial,freshwater",2
WOS:000182312600002,terrestrial,1
WOS:000182335200029,terrestrial,1
WOS:000182344600008,freshwater,1
WOS:000182344600029,wwt,1
WOS:000182361300012,terrestrial,1
WOS:000182365300002,terrestrial,1
WOS:000182365300012,terrestrial,1
WOS:000182392700029,"terrestrial,freshwater",2
WOS:000182421600011,"terrestrial,freshwater",2
WOS:000182421600024,wwt,1
WOS:000182438900008,terrestrial,1
WOS:000182438900009,terrestrial,1
WOS:000182438900010,"terrestrial,freshwater",2
WOS:000182443500001,marine,1
WOS:000182445200005,wwt,1
WOS:000182461700002,terrestrial,1
WOS:000182463800003,"freshwater,marine",2
WOS:000182463800009,"terrestrial,freshwater",2
WOS:000182476100009,marine,1
WOS:000182485300003,terrestrial,1
WOS:000182485300006,terrestrial,1
WOS:000182485300011,terrestrial,1
WOS:000182495600008,terrestrial,1
WOS:000182498800007,"freshwater,marine,agriculture",3
WOS:000182501800001,"terrestrial,agriculture",2
WOS:000182501800002,terrestrial,1
WOS:000182527100003,"terrestrial,freshwater",2
WOS:000182527100004,freshwater,1
WOS:000182530700001,"terrestrial,agriculture",2
WOS:000182530700002,terrestrial,1
WOS:000182535700010,terrestrial,1
WOS:000182535700013,"wwt,freshwater",2
WOS:000182541200007,"terrestrial,agriculture",2
WOS:000182541200013,terrestrial,1
WOS:000182541200015,terrestrial,1
WOS:000182546400001,wwt,1
WOS:000182558000005,terrestrial,1
WOS:000182558000007,"wwt,terrestrial",2
WOS:000182560300020,"freshwater,agriculture",2
WOS:000182579100006,terrestrial,1
WOS:000182579100007,terrestrial,1
WOS:000182598500005,freshwater,1
WOS:000182606600001,terrestrial,1
WOS:000182606600007,terrestrial,1
WOS:000182606600008,terrestrial,1
WOS:000182625300005,marine,1
WOS:000182630300016,terrestrial,1
WOS:000182635200044,terrestrial,1
WOS:000182652600002,terrestrial,1
WOS:000182658800004,freshwater,1
WOS:000182669300004,terrestrial,1
WOS:000182669300015,"terrestrial,freshwater",2
WOS:000182673600005,freshwater,1
WOS:000182683300003,terrestrial,1
WOS:000182691700003,"terrestrial,freshwater",2
WOS:000182701000002,freshwater,1
WOS:000182704000003,terrestrial,1
WOS:000182707700007,terrestrial,1
WOS:000182708500005,"terrestrial,marine",2
WOS:000182709500019,freshwater,1
WOS:000182709500022,"terrestrial,freshwater",2
WOS:000182716100011,marine,1
WOS:000182718700002,freshwater,1
WOS:000182722600009,terrestrial,1
WOS:000182722600011,freshwater,1
WOS:000182725600010,terrestrial,1
WOS:000182727900005,terrestrial,1
WOS:000182728900007,terrestrial,1
WOS:000182728900011,terrestrial,1
WOS:000182728900013,terrestrial,1
WOS:000182728900017,terrestrial,1
WOS:000182728900019,"terrestrial,freshwater",2
WOS:000182748300007,"freshwater,marine",2
WOS:000182753900013,terrestrial,1
WOS:000182759400003,freshwater,1
WOS:000182765800004,freshwater,1
WOS:000182766200007,"terrestrial,freshwater",2
WOS:000182770800008,terrestrial,1
WOS:000182777200018,terrestrial,1
WOS:000182777200025,terrestrial,1
WOS:000182786600008,marine,1
WOS:000182798600003,freshwater,1
WOS:000182798600006,"freshwater,marine",2
WOS:000182798600011,"terrestrial,freshwater",2
WOS:000182798700005,freshwater,1
WOS:000182812200009,"terrestrial,freshwater",2
WOS:000182813600004,terrestrial,1
WOS:000182820300001,"terrestrial,marine",2
WOS:000182851600004,terrestrial,1
WOS:000182863000009,terrestrial,1
WOS:000182878700011,freshwater,1
WOS:000182886500043,terrestrial,1
WOS:000182888000008,terrestrial,1
WOS:000182901200006,"freshwater,marine",2
WOS:000182933700009,"terrestrial,marine",2
WOS:000182934600014,terrestrial,1
WOS:000182940100022,wwt,1
WOS:000182945700006,terrestrial,1
WOS:000182948500007,freshwater,1
WOS:000182948500008,freshwater,1
WOS:000182948500010,freshwater,1
WOS:000182948500011,"freshwater,marine",2
WOS:000182949700005,terrestrial,1
WOS:000182949700006,"terrestrial,freshwater",2
WOS:000182968200023,"terrestrial,marine",2
WOS:000182973100001,"terrestrial,agriculture",2
WOS:000182973100003,terrestrial,1
WOS:000182973300002,freshwater,1
WOS:000182982300010,marine,1
WOS:000182982300013,marine,1
WOS:000182982300016,freshwater,1
WOS:000182982300017,freshwater,1
WOS:000182982300019,freshwater,1
WOS:000182982300020,marine,1
WOS:000182982300022,freshwater,1
WOS:000182982300034,freshwater,1
WOS:000182995000001,terrestrial,1
WOS:000182995000002,terrestrial,1
WOS:000182997100020,"terrestrial,freshwater",2
WOS:000182997100031,"terrestrial,freshwater",2
WOS:000182997100034,terrestrial,1
WOS:000182997100035,"terrestrial,freshwater",2
WOS:000182997100039,terrestrial,1
WOS:000182997100040,"wwt,terrestrial",2
WOS:000183001600002,"terrestrial,freshwater",2
WOS:000183009100003,freshwater,1
WOS:000183009100008,"terrestrial,freshwater",2
WOS:000183015600008,"wwt,terrestrial,marine",3
WOS:000183015600013,terrestrial,1
WOS:000183015600015,terrestrial,1
WOS:000183015600016,terrestrial,1
WOS:000183015600019,terrestrial,1
WOS:000183035300009,terrestrial,1
WOS:000183035300023,terrestrial,1
WOS:000183035500002,terrestrial,1
WOS:000183035500005,terrestrial,1
WOS:000183035500023,terrestrial,1
WOS:000183035800023,terrestrial,1
WOS:000183038500006,terrestrial,1
WOS:000183045600014,wwt,1
WOS:000183045600022,"wwt,freshwater",2
WOS:000183046200002,"terrestrial,freshwater",2
WOS:000183056200018,"terrestrial,freshwater,marine",3
WOS:000183072200002,terrestrial,1
WOS:000183076300005,freshwater,1
WOS:000183076300006,marine,1
WOS:000183078400004,terrestrial,1
WOS:000183078400012,terrestrial,1
WOS:000183081800010,terrestrial,1
WOS:000183088800002,wwt,1
WOS:000183091600018,terrestrial,1
WOS:000183093500003,agriculture,1
WOS:000183094600014,"terrestrial,marine",2
WOS:000183094600021,terrestrial,1
WOS:000183107000010,"terrestrial,freshwater",2
WOS:000183108400001,"terrestrial,freshwater",2
WOS:000183108400005,"terrestrial,freshwater",2
WOS:000183124600002,freshwater,1
WOS:000183126400008,terrestrial,1
WOS:000183133400010,terrestrial,1
WOS:000183135000008,wwt,1
WOS:000183141800006,"freshwater,marine",2
WOS:000183153800010,terrestrial,1
WOS:000183163900003,freshwater,1
WOS:000183180900001,"terrestrial,marine",2
WOS:000183189400003,"wwt,terrestrial,freshwater",3
WOS:000183189400004,"terrestrial,freshwater",2
WOS:000183189400007,"terrestrial,agriculture",2
WOS:000183203700004,"terrestrial,agriculture",2
WOS:000183204200004,"wwt,terrestrial",2
WOS:000183204200012,terrestrial,1
WOS:000183204200013,terrestrial,1
WOS:000183204300005,terrestrial,1
WOS:000183217000025,freshwater,1
WOS:000183217600003,wwt,1
WOS:000183218600001,freshwater,1
WOS:000183218600006,"freshwater,marine",2
WOS:000183219300004,freshwater,1
WOS:000183229700007,"terrestrial,freshwater",2
WOS:000183229800001,wwt,1
WOS:000183229800005,"terrestrial,freshwater",2
WOS:000183229800014,wwt,1
WOS:000183229800017,freshwater,1
WOS:000183234200009,freshwater,1
WOS:000183242300031,terrestrial,1
WOS:000183246200013,freshwater,1
WOS:000183247900002,terrestrial,1
WOS:000183249000009,terrestrial,1
WOS:000183256300013,terrestrial,1
WOS:000183256300015,terrestrial,1
WOS:000183256300026,terrestrial,1
WOS:000183259800009,terrestrial,1
WOS:000183266500004,marine,1
WOS:000183271700004,terrestrial,1
WOS:000183271700005,"terrestrial,freshwater",2
WOS:000183283400009,terrestrial,1
WOS:000183289000006,terrestrial,1
WOS:000183289000007,"freshwater,marine",2
WOS:000183294600005,terrestrial,1
WOS:000183294600009,"terrestrial,agriculture",2
WOS:000183310500006,terrestrial,1
WOS:000183313100022,terrestrial,1
WOS:000183318300001,freshwater,1
WOS:000183318300004,freshwater,1
WOS:000183321300006,terrestrial,1
WOS:000183321300007,terrestrial,1
WOS:000183325800003,marine,1
WOS:000183327600009,wwt,1
WOS:000183332500005,"terrestrial,freshwater",2
WOS:000183332500008,freshwater,1
WOS:000183339800009,terrestrial,1
WOS:000183339800010,terrestrial,1
WOS:000183340500003,terrestrial,1
WOS:000183353000006,terrestrial,1
WOS:000183353200001,terrestrial,1
WOS:000183353200003,terrestrial,1
WOS:000183355600002,wwt,1
WOS:000183362100001,terrestrial,1
WOS:000183369800003,terrestrial,1
WOS:000183369800004,terrestrial,1
WOS:000183370400008,terrestrial,1
WOS:000183371500017,"terrestrial,freshwater",2
WOS:000183375100029,"terrestrial,marine",2
WOS:000183388100008,terrestrial,1
WOS:000183388100010,"terrestrial,freshwater",2
WOS:000183390300008,terrestrial,1
WOS:000183390400028,"freshwater,agriculture",2
WOS:000183390400031,"terrestrial,freshwater,marine",3
WOS:000183393300002,terrestrial,1
WOS:000183393300011,terrestrial,1
WOS:000183393300015,terrestrial,1
WOS:000183393300017,terrestrial,1
WOS:000183394200001,freshwater,1
WOS:000183394200009,"terrestrial,freshwater",2
WOS:000183400900015,freshwater,1
WOS:000183429800010,wwt,1
WOS:000183430000007,freshwater,1
WOS:000183439100003,terrestrial,1
WOS:000183442400011,terrestrial,1
WOS:000183449100007,"wwt,freshwater",2
WOS:000183449100010,wwt,1
WOS:000183453700002,"wwt,freshwater,agriculture",3
WOS:000183453700005,wwt,1
WOS:000183453700009,"wwt,freshwater",2
WOS:000183453700021,"terrestrial,freshwater",2
WOS:000183453700029,freshwater,1
WOS:000183453700030,freshwater,1
WOS:000183453700039,terrestrial,1
WOS:000183453700040,terrestrial,1
WOS:000183487200004,"terrestrial,freshwater,marine",3
WOS:000183487200008,"terrestrial,freshwater,marine",3
WOS:000183500500011,"terrestrial,freshwater",2
WOS:000183547700002,freshwater,1
WOS:000183549900001,terrestrial,1
WOS:000183549900002,terrestrial,1
WOS:000183549900004,terrestrial,1
WOS:000183560500005,terrestrial,1
WOS:000183565500001,terrestrial,1
WOS:000183568200007,terrestrial,1
WOS:000183573300005,freshwater,1
WOS:000183573800006,terrestrial,1
WOS:000183576600008,terrestrial,1
WOS:000183576600011,terrestrial,1
WOS:000183576600015,"terrestrial,freshwater",2
WOS:000183580700004,terrestrial,1
WOS:000183585700001,terrestrial,1
WOS:000183594300001,freshwater,1
WOS:000183594300002,freshwater,1
WOS:000183605000005,"terrestrial,marine",2
WOS:000183605400003,terrestrial,1
WOS:000183605400004,terrestrial,1
WOS:000183610500002,terrestrial,1
WOS:000183624300004,terrestrial,1
WOS:000183628100004,wwt,1
WOS:000183634200003,terrestrial,1
WOS:000183634400005,freshwater,1
WOS:000183634600002,freshwater,1
WOS:000183638200007,terrestrial,1
WOS:000183640900001,freshwater,1
WOS:000183640900008,freshwater,1
WOS:000183642300006,"terrestrial,freshwater",2
WOS:000183646500001,terrestrial,1
WOS:000183646500007,terrestrial,1
WOS:000183646500009,terrestrial,1
WOS:000183651800015,freshwater,1
WOS:000183658100002,freshwater,1
WOS:000183658100009,"terrestrial,freshwater",2
WOS:000183658100011,freshwater,1
WOS:000183658100012,"terrestrial,freshwater",2
WOS:000183658600003,terrestrial,1
WOS:000183659900005,wwt,1
WOS:000183662600005,marine,1
WOS:000183666800008,freshwater,1
WOS:000183673600001,marine,1
WOS:000183682200003,freshwater,1
WOS:000183686000008,"freshwater,agriculture",2
WOS:000183700200006,"wwt,freshwater,marine,agriculture",4
WOS:000183700200029,marine,1
WOS:000183713600007,terrestrial,1
WOS:000183713600009,terrestrial,1
WOS:000183721100002,"freshwater,marine",2
WOS:000183729900005,"terrestrial,freshwater",2
WOS:000183729900006,freshwater,1
WOS:000183729900007,freshwater,1
WOS:000183746500019,terrestrial,1
WOS:000183758500002,wwt,1
WOS:000183758500005,wwt,1
WOS:000183768600011,freshwater,1
WOS:000183770300008,freshwater,1
WOS:000183771600015,freshwater,1
WOS:000183771600016,freshwater,1
WOS:000183771600019,freshwater,1
WOS:000183771600029,"terrestrial,freshwater",2
WOS:000183771600030,freshwater,1
WOS:000183775300012,terrestrial,1
WOS:000183803800007,terrestrial,1
WOS:000183804500016,terrestrial,1
WOS:000183807900001,freshwater,1
WOS:000183807900006,freshwater,1
WOS:000183807900008,"terrestrial,freshwater",2
WOS:000183817100001,"terrestrial,marine",2
WOS:000183823900010,terrestrial,1
WOS:000183835400001,terrestrial,1
WOS:000183835400002,terrestrial,1
WOS:000183835400006,terrestrial,1
WOS:000183839100017,"terrestrial,freshwater",2
WOS:000183839100020,wwt,1
WOS:000183846600007,freshwater,1
WOS:000183851300006,terrestrial,1
WOS:000183859100003,terrestrial,1
WOS:000183865300007,terrestrial,1
WOS:000183871900003,terrestrial,1
WOS:000183876800013,freshwater,1
WOS:000183883300001,freshwater,1
WOS:000183883300006,"wwt,freshwater,agriculture",3
WOS:000183883300009,"terrestrial,freshwater,agriculture",3
WOS:000183886100040,wwt,1
WOS:000183887600008,terrestrial,1
WOS:000183891100006,terrestrial,1
WOS:000183900400004,freshwater,1
WOS:000183902300001,terrestrial,1
WOS:000183916500004,terrestrial,1
WOS:000183919700011,wwt,1
WOS:000183922600010,freshwater,1
WOS:000183924700009,wwt,1
WOS:000183932700013,agriculture,1
WOS:000183932700016,terrestrial,1
WOS:000183934900011,terrestrial,1
WOS:000183941600004,terrestrial,1
WOS:000183941600008,terrestrial,1
WOS:000183941600010,terrestrial,1
WOS:000183941600014,freshwater,1
WOS:000183941600017,freshwater,1
WOS:000183952800002,terrestrial,1
WOS:000183959600004,freshwater,1
WOS:000183969400011,freshwater,1
WOS:000183982000004,terrestrial,1
WOS:000183982000011,terrestrial,1
WOS:000183984100002,terrestrial,1
WOS:000183984100009,terrestrial,1
WOS:000183984100011,"terrestrial,freshwater",2
WOS:000183987100001,terrestrial,1
WOS:000183990100002,"terrestrial,freshwater",2
WOS:000184007000008,"terrestrial,freshwater",2
WOS:000184011400013,"terrestrial,freshwater",2
WOS:000184016100014,wwt,1
WOS:000184016200017,wwt,1
WOS:000184024800009,"terrestrial,freshwater",2
WOS:000184028800009,terrestrial,1
WOS:000184028900006,"terrestrial,agriculture",2
WOS:000184041700004,freshwater,1
WOS:000184052600002,freshwater,1
WOS:000184052600006,freshwater,1
WOS:000184052600007,"terrestrial,freshwater",2
WOS:000184052600013,"freshwater,marine",2
WOS:000184052600014,"terrestrial,freshwater",2
WOS:000184062800011,wwt,1
WOS:000184071400013,"terrestrial,freshwater,marine",3
WOS:000184072800005,terrestrial,1
WOS:000184075100002,terrestrial,1
WOS:000184099800020,terrestrial,1
WOS:000184099800024,terrestrial,1
WOS:000184099800029,terrestrial,1
WOS:000184099800030,"terrestrial,freshwater",2
WOS:000184099800031,terrestrial,1
WOS:000184099800036,terrestrial,1
WOS:000184099800042,terrestrial,1
WOS:000184102700013,terrestrial,1
WOS:000184114900002,"terrestrial,freshwater,agriculture",3
WOS:000184118700006,freshwater,1
WOS:000184125500003,terrestrial,1
WOS:000184125500013,terrestrial,1
WOS:000184125500015,terrestrial,1
WOS:000184125600002,terrestrial,1
WOS:000184125600003,terrestrial,1
WOS:000184125600004,terrestrial,1
WOS:000184133200002,terrestrial,1
WOS:000184133200011,"terrestrial,marine",2
WOS:000184136700012,terrestrial,1
WOS:000184136700013,"terrestrial,agriculture",2
WOS:000184136700014,terrestrial,1
WOS:000184136700015,terrestrial,1
WOS:000184136700016,terrestrial,1
WOS:000184136700028,terrestrial,1
WOS:000184159200006,terrestrial,1
WOS:000184160600009,wwt,1
WOS:000184168700012,terrestrial,1
WOS:000184168700019,wwt,1
WOS:000184171200006,terrestrial,1
WOS:000184172900002,"terrestrial,freshwater",2
WOS:000184172900003,"terrestrial,freshwater,marine",3
WOS:000184172900005,"terrestrial,freshwater",2
WOS:000184191800002,terrestrial,1
WOS:000184191800004,terrestrial,1
WOS:000184191800005,terrestrial,1
WOS:000184191800009,terrestrial,1
WOS:000184191800014,terrestrial,1
WOS:000184198800005,"wwt,terrestrial",2
WOS:000184198800007,wwt,1
WOS:000184203500007,freshwater,1
WOS:000184203500014,freshwater,1
WOS:000184206000003,freshwater,1
WOS:000184223400003,wwt,1
WOS:000184223400005,terrestrial,1
WOS:000184234000001,freshwater,1
WOS:000184237700035,"wwt,terrestrial",2
WOS:000184247900005,freshwater,1
WOS:000184247900007,freshwater,1
WOS:000184247900011,freshwater,1
WOS:000184247900019,marine,1
WOS:000184247900027,"terrestrial,freshwater",2
WOS:000184247900033,freshwater,1
WOS:000184252600001,terrestrial,1
WOS:000184252600013,terrestrial,1
WOS:000184255000002,"terrestrial,freshwater,agriculture",3
WOS:000184255000003,"wwt,terrestrial,freshwater",3
WOS:000184255000005,"terrestrial,freshwater,marine",3
WOS:000184255000006,"terrestrial,freshwater,marine",3
WOS:000184255000007,"terrestrial,freshwater",2
WOS:000184255000008,"terrestrial,freshwater,marine",3
WOS:000184255000009,"terrestrial,freshwater,marine",3
WOS:000184255000011,"terrestrial,freshwater",2
WOS:000184255000012,"terrestrial,freshwater",2
WOS:000184255000013,terrestrial,1
WOS:000184255000014,terrestrial,1
WOS:000184268300014,"terrestrial,freshwater",2
WOS:000184268600009,"freshwater,marine",2
WOS:000184274700001,terrestrial,1
WOS:000184274700002,terrestrial,1
WOS:000184275500001,"terrestrial,freshwater",2
WOS:000184275500002,terrestrial,1
WOS:000184275500003,terrestrial,1
WOS:000184275500004,terrestrial,1
WOS:000184278300004,terrestrial,1
WOS:000184287600009,freshwater,1
WOS:000184295200004,terrestrial,1
WOS:000184297100004,"terrestrial,freshwater",2
WOS:000184311800021,terrestrial,1
WOS:000184311800022,terrestrial,1
WOS:000184311800043,freshwater,1
WOS:000184311800044,freshwater,1
WOS:000184314600008,terrestrial,1
WOS:000184321200006,terrestrial,1
WOS:000184324100017,terrestrial,1
WOS:000184324100023,terrestrial,1
WOS:000184334700002,"terrestrial,agriculture",2
WOS:000184340900010,terrestrial,1
WOS:000184343100026,marine,1
WOS:000184347400013,terrestrial,1
WOS:000184379500022,wwt,1
WOS:000184379500024,wwt,1
WOS:000184379500025,wwt,1
WOS:000184395900010,terrestrial,1
WOS:000184396600013,freshwater,1
WOS:000184413200006,"terrestrial,freshwater",2
WOS:000184413200007,terrestrial,1
WOS:000184414800001,"terrestrial,freshwater,marine",3
WOS:000184414800005,"terrestrial,freshwater",2
WOS:000184426400003,"terrestrial,marine",2
WOS:000184451900007,freshwater,1
